Factor,Return,IC,T-Stat,Dev,1,2,3,4,5,6,7,8,9,10,NA,Available,Average,Std. Dev.,Low,High
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW30,ROW36)",1.89,0.0820,2.8349,0.1113,2.1227,0.91,-0.85,-0.57,-1.18,-1.65,-1.24,-0.88,-1.73,-0.58,#N/A,100.00,51.29,0.72,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW24,ROW26,ROW30,ROW36)",2.50,0.0872,3.0047,0.0964,2.1218,0.93,-0.08,-0.92,-1.16,-1.02,-1.27,-1.89,-1.21,-1.04,#N/A,100.00,51.42,0.30,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW18,ROW21,ROW26,ROW30,ROW36)",2.50,0.0872,3.0047,0.0964,2.1218,0.93,-0.08,-0.92,-1.16,-1.02,-1.27,-1.89,-1.21,-1.04,#N/A,100.00,51.42,0.30,1.00,100.00
EBITDA/EV,0.05,-0.0499,-1.4634,0.1463,2.1074,-0.25,0.09,-1.63,-2.24,-1.35,-0.56,-0.15,-0.18,1.74,-1.59,70.66,50.44,0.00,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW24,ROW26,ROW30)",2.04,0.0795,2.7330,0.0948,2.0875,0.97,-0.52,-0.45,-0.83,-1.50,-1.56,-1.71,-1.38,-0.64,#N/A,100.00,51.26,0.58,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW9,ROW26,ROW30)",2.04,0.0795,2.7330,0.0948,2.0875,0.97,-0.52,-0.45,-0.83,-1.50,-1.56,-1.71,-1.38,-0.64,#N/A,100.00,51.26,0.58,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW26,ROW30)",1.82,0.0814,2.8021,0.1011,2.0873,1.01,-0.34,-0.59,-1.17,-1.33,-1.51,-1.89,-1.39,-0.45,#N/A,100.00,51.44,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW26,ROW30)",1.82,0.0814,2.8021,0.1011,2.0873,1.01,-0.34,-0.59,-1.17,-1.33,-1.51,-1.89,-1.39,-0.45,#N/A,100.00,51.44,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW30,ROW36)",1.07,0.0853,2.9495,0.1124,2.0820,1.08,-0.50,-0.67,-1.63,-1.50,-1.20,-1.89,-1.54,0.05,#N/A,100.00,51.26,0.54,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW30,ROW36)",1.07,0.0853,2.9495,0.1124,2.0820,1.08,-0.50,-0.67,-1.63,-1.50,-1.20,-1.89,-1.54,0.05,#N/A,100.00,51.26,0.54,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW30,ROW36)",1.14,0.0804,2.7850,0.1198,2.0780,0.68,-0.57,-0.89,-1.22,-1.60,-1.43,-1.33,-1.37,-0.05,#N/A,100.00,51.15,0.77,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW30,ROW36)",1.14,0.0804,2.7850,0.1198,2.0780,0.68,-0.57,-0.89,-1.22,-1.60,-1.43,-1.33,-1.37,-0.05,#N/A,100.00,51.15,0.77,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW24,ROW26,ROW30,ROW36)",1.44,0.0822,2.8380,0.1104,2.0658,1.11,-0.66,-0.62,-1.48,-1.52,-1.41,-1.55,-1.43,-0.20,#N/A,100.00,51.25,0.39,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW26,ROW30,ROW36)",1.44,0.0822,2.8380,0.1104,2.0658,1.11,-0.66,-0.62,-1.48,-1.52,-1.41,-1.55,-1.43,-0.20,#N/A,100.00,51.25,0.39,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW30,ROW36)",1.57,0.0861,2.9747,0.1046,2.0634,1.11,-0.45,-1.02,-1.17,-1.17,-1.42,-1.05,-2.19,-0.39,#N/A,100.00,51.39,0.50,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW30,ROW36)",1.57,0.0861,2.9747,0.1046,2.0634,1.11,-0.45,-1.02,-1.17,-1.17,-1.42,-1.05,-2.19,-0.39,#N/A,100.00,51.39,0.50,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW30)",2.20,0.0898,3.0985,0.1044,2.0583,1.15,-0.35,-0.63,-0.21,-1.43,-1.95,-2.07,-1.22,-0.98,#N/A,100.00,51.76,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW30)",2.20,0.0898,3.0985,0.1044,2.0583,1.15,-0.35,-0.63,-0.21,-1.43,-1.95,-2.07,-1.22,-0.98,#N/A,100.00,51.76,0.48,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW26,ROW30,ROW36)",2.20,0.0830,2.8629,0.1024,2.0450,1.25,-0.84,-0.30,-1.48,-1.77,-0.77,-1.66,-1.23,-0.84,#N/A,100.00,51.36,0.35,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW26,ROW30,ROW36)",2.20,0.0830,2.8629,0.1024,2.0450,1.25,-0.84,-0.30,-1.48,-1.77,-0.77,-1.66,-1.23,-0.84,#N/A,100.00,51.36,0.35,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW26,ROW30)",2.25,0.0856,2.9480,0.1012,2.0373,0.84,0.09,-0.76,-0.48,-1.96,-1.02,-1.87,-1.49,-0.99,#N/A,100.00,51.70,0.37,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW26,ROW30)",2.25,0.0856,2.9480,0.1012,2.0373,0.84,0.09,-0.76,-0.48,-1.96,-1.02,-1.87,-1.49,-0.99,#N/A,100.00,51.70,0.37,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW24,ROW30)",1.83,0.0864,2.9753,0.0944,2.0245,1.01,-0.18,-0.57,-0.71,-1.17,-1.36,-1.84,-2.26,-0.53,#N/A,100.00,51.51,0.53,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW18,ROW21,ROW30)",1.83,0.0864,2.9753,0.0944,2.0245,1.01,-0.18,-0.57,-0.71,-1.17,-1.36,-1.84,-2.26,-0.53,#N/A,100.00,51.51,0.53,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW24,ROW26,ROW30)",1.52,0.0839,2.8947,0.1095,2.0094,1.01,0.13,-1.12,-1.11,-1.64,-1.24,-1.37,-1.92,-0.47,#N/A,100.00,51.63,0.41,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW26,ROW30)",1.52,0.0839,2.8947,0.1095,2.0094,1.01,0.13,-1.12,-1.11,-1.64,-1.24,-1.37,-1.92,-0.47,#N/A,100.00,51.63,0.41,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW30,ROW36)",1.61,0.0884,3.0604,0.1124,2.0092,0.97,-0.12,-1.25,-0.51,-1.39,-1.38,-1.96,-1.48,-0.61,#N/A,100.00,51.58,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW30,ROW36)",1.61,0.0884,3.0604,0.1124,2.0092,0.97,-0.12,-1.25,-0.51,-1.39,-1.38,-1.96,-1.48,-0.61,#N/A,100.00,51.58,0.45,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26,ROW30)",2.47,0.0764,2.6291,0.0987,1.9950,0.55,-0.31,-0.62,-0.52,-1.67,-1.16,-1.57,-1.07,-1.17,#N/A,100.00,51.41,0.56,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW26,ROW30)",2.47,0.0764,2.6291,0.0987,1.9950,0.55,-0.31,-0.62,-0.52,-1.67,-1.16,-1.57,-1.07,-1.17,#N/A,100.00,51.41,0.56,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW24,ROW30)",1.71,0.0878,3.0353,0.1125,1.9818,1.04,-0.09,-0.81,-1.31,-1.03,-1.79,-1.72,-1.30,-0.64,#N/A,100.00,51.68,0.51,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW30)",1.71,0.0878,3.0353,0.1125,1.9818,1.04,-0.09,-0.81,-1.31,-1.03,-1.79,-1.72,-1.30,-0.64,#N/A,100.00,51.68,0.51,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW30)",2.02,0.0795,2.7464,0.1117,1.9431,1.03,-0.39,-0.89,-1.19,-1.66,-1.16,-1.74,-0.67,-0.94,#N/A,100.00,51.40,0.85,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW30)",2.02,0.0795,2.7464,0.1117,1.9431,1.03,-0.39,-0.89,-1.19,-1.66,-1.16,-1.74,-0.67,-0.94,#N/A,100.00,51.40,0.85,1.00,100.00
Fin Sust,3.22,0.0327,0.7811,0.0903,1.9424,0.66,1.13,1.29,0.66,0.30,-0.02,0.64,-1.64,-1.44,-1.49,50.06,"1,637.99",14.43,5.00,"3,328.00"
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW24,ROW26,ROW30,ROW36)",1.83,0.0850,2.9381,0.1098,1.9327,0.93,-0.26,-0.74,-1.24,-1.31,-1.07,-1.84,-1.27,-0.82,#N/A,100.00,51.54,0.33,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW12,ROW21,ROW26,ROW30,ROW36)",1.83,0.0850,2.9381,0.1098,1.9327,0.93,-0.26,-0.74,-1.24,-1.31,-1.07,-1.84,-1.27,-0.82,#N/A,100.00,51.54,0.33,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW30)",2.48,0.0811,2.7933,0.1021,1.9253,0.35,0.00,-0.24,-0.94,-1.38,-1.53,-1.51,-0.99,-1.24,#N/A,100.00,51.45,0.77,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW30)",2.48,0.0811,2.7933,0.1021,1.9253,0.35,0.00,-0.24,-0.94,-1.38,-1.53,-1.51,-0.99,-1.24,#N/A,100.00,51.45,0.77,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW26,ROW30,ROW36)",1.02,0.0769,2.6602,0.1164,1.9029,0.85,-0.99,0.03,-1.96,-1.42,-0.79,-1.69,-1.55,-0.10,#N/A,100.00,51.16,0.57,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW26,ROW30,ROW36)",1.02,0.0769,2.6602,0.1164,1.9029,0.85,-0.99,0.03,-1.96,-1.42,-0.79,-1.69,-1.55,-0.10,#N/A,100.00,51.16,0.57,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW24,ROW26,ROW30,ROW36)",1.75,0.0780,2.6910,0.1080,1.9018,0.58,-0.35,-0.37,-1.47,-1.72,-0.33,-1.92,-1.23,-0.72,#N/A,100.00,51.28,0.53,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW21,ROW26,ROW30,ROW36)",1.75,0.0780,2.6910,0.1080,1.9018,0.58,-0.35,-0.37,-1.47,-1.72,-0.33,-1.92,-1.23,-0.72,#N/A,100.00,51.28,0.53,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW26,ROW30)",1.81,0.0777,2.6772,0.1077,1.9009,0.53,0.03,-0.57,-0.94,-1.57,-1.42,-1.44,-1.39,-0.72,#N/A,100.00,51.67,0.43,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW26,ROW30)",1.81,0.0777,2.6772,0.1077,1.9009,0.53,0.03,-0.57,-0.94,-1.57,-1.42,-1.44,-1.39,-0.72,#N/A,100.00,51.67,0.43,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW30,ROW36)",0.93,0.0831,2.8835,0.1215,1.8734,0.54,-0.02,-0.51,-1.63,-1.32,-1.07,-1.54,-1.89,-0.18,#N/A,100.00,51.55,0.55,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW30,ROW36)",0.93,0.0831,2.8835,0.1215,1.8734,0.54,-0.02,-0.51,-1.63,-1.32,-1.07,-1.54,-1.89,-0.18,#N/A,100.00,51.55,0.55,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW24,ROW26,ROW30)",1.52,0.0753,2.5951,0.1082,1.8253,0.91,-0.26,-1.04,-0.75,-1.42,-1.40,-1.80,-1.08,-0.61,#N/A,100.00,51.38,0.63,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW9,ROW26,ROW30)",1.52,0.0753,2.5951,0.1082,1.8253,0.91,-0.26,-1.04,-0.75,-1.42,-1.40,-1.80,-1.08,-0.61,#N/A,100.00,51.38,0.63,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW24,ROW30,ROW36)",0.31,0.0813,2.8279,0.1318,1.8008,0.81,-0.35,-0.68,-1.52,-1.46,-1.69,-1.92,-1.15,0.29,#N/A,100.00,51.38,0.61,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW30,ROW36)",0.31,0.0813,2.8279,0.1318,1.8008,0.81,-0.35,-0.68,-1.52,-1.46,-1.69,-1.92,-1.15,0.29,#N/A,100.00,51.38,0.61,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW30)",1.85,0.0829,2.8649,0.1126,1.7702,0.75,0.15,-0.51,-1.05,-1.18,-1.89,-1.48,-1.29,-0.92,#N/A,100.00,51.76,0.58,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW30)",1.85,0.0829,2.8649,0.1126,1.7702,0.75,0.15,-0.51,-1.05,-1.18,-1.89,-1.48,-1.29,-0.92,#N/A,100.00,51.76,0.58,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW24,ROW26,ROW30)",0.92,0.0763,2.6381,0.1195,1.7082,1.04,-0.18,-0.77,-1.08,-1.97,-1.23,-1.76,-1.22,-0.20,#N/A,100.00,51.62,0.51,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW26,ROW30)",0.92,0.0763,2.6381,0.1195,1.7082,1.04,-0.18,-0.77,-1.08,-1.97,-1.23,-1.76,-1.22,-0.20,#N/A,100.00,51.62,0.51,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW24,ROW26,ROW30,ROW36)",0.36,0.0776,2.6901,0.1275,1.6950,0.98,-0.62,-0.81,-0.96,-1.68,-1.88,-1.38,-1.26,0.14,#N/A,100.00,51.35,0.43,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW26,ROW30,ROW36)",0.36,0.0776,2.6901,0.1275,1.6950,0.98,-0.62,-0.81,-0.96,-1.68,-1.88,-1.38,-1.26,0.14,#N/A,100.00,51.35,0.43,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW24,ROW26,ROW30,ROW36)",1.13,0.0787,2.7230,0.1173,1.6314,0.73,0.03,-0.93,-1.01,-1.72,-1.35,-1.23,-1.28,-0.55,#N/A,100.00,51.49,0.39,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW21,ROW26,ROW30,ROW36)",1.13,0.0787,2.7230,0.1173,1.6314,0.73,0.03,-0.93,-1.01,-1.72,-1.35,-1.23,-1.28,-0.55,#N/A,100.00,51.49,0.39,1.00,100.00
Economic Margin Momentum,1.68,0.0149,0.4845,0.0670,1.5371,-1.04,-0.49,-1.03,-0.30,#N/A,#N/A,#N/A,#N/A,#N/A,-1.10,89.45,3.06,0.12,1.00,5.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW24,ROW30)",0.99,0.0810,2.8069,0.1248,1.5227,1.05,0.03,-0.95,-1.26,-1.24,-2.07,-1.46,-0.89,-0.45,#N/A,100.00,51.71,0.68,1.00,100.00
"AVG(ROW6,ROW7,ROW8,ROW15,ROW30)",0.99,0.0810,2.8069,0.1248,1.5227,1.05,0.03,-0.95,-1.26,-1.24,-2.07,-1.46,-0.89,-0.45,#N/A,100.00,51.71,0.68,1.00,100.00
AFG CO Grade Scaled,2.06,0.0551,1.7627,0.0607,1.2082,-0.15,-1.14,-0.96,-0.97,#N/A,#N/A,#N/A,#N/A,#N/A,-0.81,88.15,49.90,1.77,5.00,95.00
% Tgt +3 SectRank,2.28,0.0661,2.1241,0.0525,1.1480,0.85,-0.03,0.27,0.03,-0.79,-1.15,-2.53,-1.34,-1.22,-1.27,89.86,47.56,1.12,1.00,100.00
AFG Investment Grade,2.20,0.0532,1.6972,0.0533,1.1062,-0.18,-0.81,-1.02,-1.18,#N/A,#N/A,#N/A,#N/A,#N/A,-0.81,88.15,49.95,1.75,5.00,95.00
Earnings Quality Decile,-0.84,0.0246,0.5548,0.0981,-0.9723,-0.68,0.29,-0.24,-0.78,-0.62,-1.75,-1.36,-0.36,-0.53,-0.38,32.86,5.36,0.09,1.00,10.00
Price to 52 Week High,-4.31,-0.0090,-0.3110,0.1927,-1.3392,-1.89,-1.62,-1.53,-0.89,-0.62,-0.65,0.40,0.80,0.92,#N/A,100.00,0.79,0.09,0.01,1.00
 Sector    Name,1.81,#N/A,#N/A,#N/A,-1.3712,-1.84,1.25,-1.50,1.13,-0.45,-0.44,1.89,-3.89,-3.52,#N/A,100.00,#N/A,#N/A,#N/A,#N/A
POE Screen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.51,0.00,#N/A,#N/A,#N/A,#N/A
RONA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.51,0.00,#N/A,#N/A,#N/A,#N/A
